review_id,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
8703,2017/5/19,2022/6/12,4.74 ,4.87 ,4.78 ,4.81 ,4.86 ,4.67 ,4.71 
8704,2013/8/12,2022/5/31,4.63 ,4.79 ,4.63 ,4.84 ,4.82 ,4.52 ,4.68 
8705,,,,,,,,,
8706,2021/11/15,2022/1/2,5.00 ,4.75 ,4.50 ,4.75 ,5.00 ,4.25 ,4.50 
8707,,,,,,,,,
8708,2014/8/28,2016/3/24,4.40 ,4.60 ,4.60 ,4.60 ,5.00 ,4.20 ,4.60 
8709,2021/7/5,2021/11/14,4.33 ,4.33 ,4.00 ,4.33 ,4.67 ,5.00 ,4.33 
8710,2021/9/24,2022/9/6,4.84 ,4.95 ,4.91 ,4.98 ,4.95 ,4.88 ,4.67 
8711,2022/6/27,2022/9/5,5.00 ,4.80 ,4.60 ,4.20 ,5.00 ,4.80 ,4.80 
8712,2019/3/20,2022/8/29,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.91 ,4.91 
8713,2016/7/25,2022/9/3,4.88 ,4.95 ,4.93 ,4.97 ,4.94 ,4.63 ,4.86 
8714,2022/6/17,2022/8/28,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.33 ,4.67 
8715,,,,,,,,,
8716,,,,,,,,,
8717,2018/8/31,2019/4/1,4.96 ,4.96 ,4.77 ,4.96 ,5.00 ,5.00 ,4.92 
8718,2016/11/5,2022/9/1,4.95 ,4.99 ,4.97 ,4.99 ,5.00 ,4.84 ,4.91 
8719,2017/4/16,2019/8/28,4.95 ,4.92 ,4.89 ,4.97 ,5.00 ,4.95 ,4.89 
8720,2015/8/14,2016/10/16,4.50 ,4.83 ,4.33 ,5.00 ,4.83 ,4.83 ,4.67 
8721,,,,,,,,,
8722,2012/9/18,2016/8/29,4.50 ,4.80 ,4.40 ,4.80 ,4.60 ,5.00 ,4.60 
8723,2017/9/11,2020/3/16,4.89 ,4.96 ,4.44 ,5.00 ,5.00 ,4.93 ,4.93 
8724,2018/9/7,2022/6/29,4.79 ,4.86 ,4.93 ,4.86 ,4.93 ,4.64 ,4.71 
8725,2020/3/22,2022/7/31,4.30 ,4.49 ,3.95 ,4.60 ,4.30 ,4.56 ,4.42 
8726,2015/11/7,2016/1/3,5.00 ,5.00 ,4.67 ,5.00 ,5.00 ,5.00 ,5.00 
8727,2021/12/18,2022/7/26,4.33 ,4.33 ,4.33 ,4.33 ,4.33 ,4.17 ,4.33 
8728,2021/3/6,2022/6/16,4.50 ,4.79 ,4.57 ,4.86 ,4.79 ,4.79 ,4.57 
8729,2019/7/8,2022/9/5,4.94 ,4.95 ,4.94 ,4.98 ,4.98 ,4.90 ,4.88 
8730,2021/1/4,2022/8/22,4.56 ,4.73 ,4.68 ,4.79 ,4.81 ,4.85 ,4.71 
8731,2018/7/12,2018/7/27,4.50 ,3.00 ,3.50 ,5.00 ,5.00 ,4.50 ,4.50 
8732,2019/12/8,2019/12/8,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8733,2022/4/20,2022/4/20,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8734,2019/10/4,2022/8/24,4.69 ,4.69 ,4.52 ,4.69 ,4.72 ,4.79 ,4.83 
8735,,,,,,,,,
8736,2022/8/18,2022/8/21,5.00 ,4.50 ,5.00 ,5.00 ,4.50 ,5.00 ,5.00 
8737,2016/7/25,2016/7/25,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8738,2020/1/8,2022/7/13,4.94 ,5.00 ,4.94 ,5.00 ,4.88 ,4.63 ,4.75 
8739,2022/8/21,2022/9/4,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8740,2018/5/21,2019/8/12,4.75 ,4.38 ,4.25 ,4.50 ,5.00 ,4.75 ,4.75 
8741,,,,,,,,,
8742,2015/5/17,2022/5/7,4.50 ,4.38 ,4.14 ,4.71 ,4.64 ,4.79 ,4.21 
8743,,,,,,,,,
8744,2015/4/29,2022/8/1,4.82 ,4.83 ,4.79 ,4.92 ,4.92 ,4.77 ,4.84 
8745,2015/12/30,2016/1/27,4.50 ,4.67 ,4.83 ,4.33 ,5.00 ,4.83 ,4.50 
8746,2021/7/3,2022/8/20,4.86 ,4.78 ,4.90 ,4.69 ,4.73 ,4.90 ,4.76 
8747,2022/2/14,2022/7/30,4.67 ,4.78 ,4.56 ,4.89 ,4.33 ,4.89 ,4.44 
8748,2016/6/29,2017/3/26,5.00 ,5.00 ,5.00 ,5.00 ,4.50 ,5.00 ,5.00 
8749,2019/8/12,2022/8/29,4.96 ,4.96 ,4.90 ,4.97 ,5.00 ,4.69 ,4.90 
8750,2021/9/6,2022/2/20,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.50 
8751,,,,,,,,,
8752,2022/7/14,2022/8/24,4.80 ,5.00 ,5.00 ,4.80 ,5.00 ,5.00 ,4.80 
8753,2021/7/15,2022/9/3,4.89 ,5.00 ,4.67 ,5.00 ,5.00 ,4.67 ,4.89 
8754,2022/7/1,2022/8/17,4.50 ,4.20 ,4.60 ,4.60 ,4.50 ,4.20 ,4.30 
8755,,,,,,,,,
8756,2022/4/4,2022/8/17,4.42 ,4.42 ,4.47 ,4.74 ,4.58 ,5.00 ,4.32 
8757,2016/1/2,2016/3/18,3.00 ,3.00 ,4.50 ,5.00 ,5.00 ,3.50 ,2.50 
8758,2022/6/29,2022/9/5,4.83 ,5.00 ,4.50 ,5.00 ,5.00 ,4.67 ,4.83 
8759,2021/9/11,2022/7/16,4.81 ,4.94 ,4.81 ,4.88 ,4.88 ,4.88 ,4.81 
8760,2022/3/29,2022/6/25,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8761,2021/11/15,2022/8/22,4.30 ,4.43 ,4.68 ,4.25 ,4.35 ,4.20 ,4.30 
8762,2017/7/19,2017/7/19,0.00 ,,,,,,
8763,2019/8/20,2022/9/4,4.72 ,4.83 ,4.68 ,4.89 ,4.90 ,4.77 ,4.69 
8764,,,,,,,,,
8765,2019/9/15,2021/5/31,4.79 ,4.77 ,4.89 ,4.91 ,4.94 ,4.72 ,4.81 
8766,2022/8/13,2022/8/13,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8767,2018/9/9,2022/3/13,4.95 ,4.94 ,4.85 ,4.88 ,4.92 ,4.88 ,4.89 
8768,2015/10/4,2022/8/20,4.70 ,4.79 ,4.63 ,4.79 ,4.86 ,4.72 ,4.74 
8769,2022/6/30,2022/7/29,4.80 ,4.60 ,4.40 ,4.60 ,5.00 ,4.40 ,4.40 
8770,2016/7/24,2022/9/5,4.95 ,4.98 ,4.99 ,4.98 ,4.99 ,4.98 ,4.90 
8771,2015/1/1,2016/1/5,4.00 ,5.00 ,4.00 ,4.50 ,5.00 ,3.50 ,4.00 
8772,2022/5/14,2022/5/14,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8773,2018/8/5,2022/8/21,4.99 ,5.00 ,5.00 ,4.99 ,5.00 ,4.92 ,4.91 
8774,2014/9/21,2022/6/12,4.60 ,4.72 ,4.68 ,4.87 ,4.87 ,4.92 ,4.54 
8775,2016/11/1,2022/7/1,5.00 ,4.95 ,4.82 ,5.00 ,5.00 ,5.00 ,5.00 
8776,2022/6/15,2022/8/21,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8777,2016/3/16,2016/3/16,5.00 ,5.00 ,4.00 ,5.00 ,5.00 ,5.00 ,5.00 
8778,2021/5/31,2022/8/13,4.63 ,4.75 ,4.38 ,5.00 ,5.00 ,4.88 ,4.75 
8779,2018/7/27,2018/8/31,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.67 
8780,2022/2/21,2022/8/21,4.50 ,4.70 ,4.30 ,4.70 ,4.80 ,4.50 ,4.30 
8781,,f,6.00 ,5.00 ,1.00 ,0.00 ,0.92 ,,
8782,2020/10/14,2021/3/15,4.22 ,4.35 ,4.65 ,4.61 ,4.57 ,4.35 ,4.43 
8783,2019/6/24,2022/8/30,4.75 ,4.84 ,4.83 ,4.70 ,4.76 ,4.73 ,4.75 
8784,2017/2/15,2022/5/19,5.00 ,5.00 ,5.00 ,5.00 ,4.80 ,4.60 ,5.00 
8785,2022/8/18,2022/8/22,4.50 ,4.00 ,4.50 ,5.00 ,5.00 ,4.50 ,5.00 
8786,2016/10/23,2022/7/20,4.88 ,4.95 ,4.96 ,4.96 ,4.98 ,4.53 ,4.89 
8787,2019/11/11,2022/8/23,4.91 ,4.97 ,5.00 ,4.91 ,4.86 ,4.66 ,4.89 
8788,,,,,,,,,
8789,2017/9/11,2017/9/11,0.00 ,,,,,,
8790,,,,,,,,,
8791,2020/10/4,2022/8/22,5.00 ,4.93 ,4.76 ,5.00 ,5.00 ,4.90 ,4.86 
8792,2022/7/2,2022/7/2,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 
8793,,,,,,,,,
8794,2018/12/23,2019/12/30,4.80 ,4.80 ,4.40 ,4.80 ,5.00 ,5.00 ,4.80 
8795,2015/11/19,2016/9/23,5.00 ,5.00 ,4.50 ,5.00 ,5.00 ,4.00 ,4.50 
8796,2015/12/13,2016/5/26,5.00 ,5.00 ,4.00 ,5.00 ,5.00 ,5.00 ,5.00 
8797,,,,,,,,,
8798,2022/2/21,2022/8/23,5.00 ,5.00 ,4.78 ,5.00 ,5.00 ,4.78 ,4.78 
8799,2018/8/31,2018/12/2,5.00 ,4.67 ,4.67 ,4.67 ,4.67 ,5.00 ,4.00 
8800,2018/10/21,2021/12/29,4.50 ,4.59 ,4.22 ,4.75 ,4.97 ,4.09 ,4.44 
8801,2018/12/20,2022/8/20,4.50 ,4.75 ,4.13 ,5.00 ,5.00 ,4.75 ,4.63 
8802,2017/1/3,2022/8/15,4.86 ,4.95 ,4.52 ,5.00 ,5.00 ,5.00 ,4.90 
8803,2014/3/22,2015/4/30,0.00 ,,,,,,
8804,2016/5/18,2016/5/18,0.00 ,,,,,,
8805,2016/2/28,2021/10/1,4.40 ,4.56 ,4.11 ,4.90 ,4.70 ,4.90 ,3.78 
8806,,,,,,,,,
8807,2018/9/9,2019/12/29,4.97 ,4.97 ,4.93 ,4.93 ,4.97 ,4.80 ,4.83 
8808,2020/7/15,2020/7/15,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8809,2019/6/5,2021/8/16,2.89 ,3.33 ,3.00 ,2.33 ,2.33 ,3.78 ,2.67 
8810,2022/9/5,2022/9/6,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8811,2021/12/26,2022/7/21,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8812,2019/10/3,2019/10/3,2.00 ,2.00 ,1.00 ,1.00 ,1.00 ,3.00 ,2.00 
8813,2020/8/10,2022/8/15,4.87 ,4.93 ,4.87 ,4.90 ,4.92 ,4.78 ,4.80 
8814,2014/12/23,2021/6/24,4.79 ,4.88 ,4.84 ,4.96 ,4.92 ,4.74 ,4.77 
8815,2015/12/27,2022/8/16,4.86 ,4.86 ,4.93 ,4.95 ,4.93 ,4.70 ,4.81 
8816,2015/9/18,2015/9/30,4.00 ,5.00 ,3.00 ,5.00 ,5.00 ,5.00 ,4.00 
8817,2016/7/24,2017/5/21,4.80 ,5.00 ,4.80 ,4.80 ,5.00 ,4.80 ,4.80 
8818,2020/10/14,2021/5/31,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.50 ,4.75 
8819,2018/4/13,2018/5/2,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8820,,,,,,,,,
8821,2016/6/21,2018/1/3,4.60 ,4.60 ,4.60 ,4.80 ,4.80 ,4.60 ,5.00 
8822,2018/3/31,2020/3/14,4.90 ,4.91 ,4.69 ,4.94 ,4.98 ,4.84 ,4.90 
8823,2022/7/6,2022/9/4,5.00 ,4.75 ,4.75 ,5.00 ,5.00 ,5.00 ,5.00 
8824,2022/4/26,2022/5/29,3.00 ,3.00 ,4.00 ,3.00 ,3.00 ,3.00 ,3.00 
8825,2020/6/14,2021/1/10,5.00 ,5.00 ,4.88 ,5.00 ,5.00 ,4.88 ,5.00 
8826,2015/8/2,2022/6/9,3.91 ,4.45 ,4.09 ,4.36 ,4.00 ,4.36 ,4.18 
8827,2017/9/19,2022/8/5,4.53 ,4.68 ,4.35 ,4.78 ,4.79 ,4.72 ,4.47 
8828,2019/8/4,2020/2/14,5.00 ,5.00 ,4.33 ,5.00 ,5.00 ,5.00 ,5.00 
8829,,,,,,,,,
8830,2016/7/22,2016/9/18,4.20 ,5.00 ,4.20 ,5.00 ,4.20 ,4.60 ,4.20 
8831,2016/1/5,2017/2/14,5.00 ,5.00 ,4.80 ,5.00 ,5.00 ,4.40 ,5.00 
8832,2021/8/20,2022/8/18,4.95 ,4.84 ,4.79 ,4.74 ,4.89 ,4.68 ,4.84 
8833,2017/6/4,2019/4/22,4.71 ,5.00 ,4.57 ,4.17 ,5.00 ,4.83 ,4.83 
8834,2019/8/31,2020/9/7,4.25 ,4.38 ,4.00 ,5.00 ,5.00 ,4.00 ,4.13 
8835,2015/10/19,2020/1/4,4.97 ,5.00 ,4.94 ,4.98 ,5.00 ,4.77 ,4.82 
8836,2021/8/12,2022/8/13,5.00 ,5.00 ,4.75 ,5.00 ,5.00 ,4.75 ,4.75 
8837,,,,,,,,,
8838,2020/2/15,2022/1/3,4.74 ,4.70 ,4.52 ,4.67 ,4.74 ,4.74 ,4.63 
8839,2018/4/15,2022/5/6,4.96 ,4.96 ,4.86 ,4.89 ,4.96 ,4.89 ,4.89 
8840,2019/6/29,2022/8/14,4.70 ,4.74 ,4.70 ,4.94 ,4.87 ,4.70 ,4.77 
8841,,,,,,,,,
8842,2022/9/4,2022/9/4,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8843,,,,,,,,,
8844,33,90,44812.00 ,104.00 ,46.00 ,4.00 ,43609.00 ,44809.00 ,4.93 
8845,2019/3/30,2022/3/20,4.50 ,4.67 ,5.00 ,4.83 ,4.83 ,5.00 ,4.33 
8846,,,,,,,,,
8847,2021/12/11,2022/8/30,4.95 ,4.91 ,5.00 ,5.00 ,4.95 ,4.91 ,4.77 
8848,2021/12/23,2022/8/13,4.60 ,4.80 ,5.00 ,4.60 ,4.80 ,4.60 ,4.00 
8849,,,,,,,,,
8850,,,,,,,,,
8851,2022/3/7,2022/8/16,4.18 ,4.41 ,4.24 ,4.12 ,4.18 ,4.24 ,4.53 
8852,2015/7/28,2015/7/28,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8853,2021/10/2,2022/6/14,4.50 ,4.75 ,4.75 ,4.25 ,4.75 ,5.00 ,4.50 
8854,2014/8/7,2022/7/12,4.70 ,4.76 ,4.61 ,4.87 ,4.93 ,4.94 ,4.46 
8855,2019/9/30,2022/9/5,4.90 ,4.92 ,4.91 ,4.95 ,4.97 ,4.84 ,4.83 
8856,,,,,,,,,
8857,2019/2/18,2021/12/11,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.73 ,4.82 
8858,,,,,,,,,
8859,2012/10/13,2012/10/26,5.00 ,4.67 ,4.67 ,5.00 ,5.00 ,3.67 ,5.00 
8860,2022/7/19,2022/8/21,4.67 ,5.00 ,4.33 ,4.67 ,4.67 ,5.00 ,5.00 
8861,2017/5/10,2017/5/24,4.75 ,4.75 ,4.00 ,5.00 ,5.00 ,4.67 ,4.00 
8862,2018/12/30,2018/12/30,5.00 ,5.00 ,3.00 ,5.00 ,5.00 ,5.00 ,5.00 
8863,2018/11/3,2020/1/5,4.91 ,4.91 ,4.61 ,4.96 ,5.00 ,4.78 ,4.87 
8864,2018/6/6,2019/11/1,3.86 ,4.00 ,4.14 ,4.14 ,4.00 ,4.29 ,4.14 
8865,,,,,,,,,
8866,2019/2/5,2019/3/18,4.63 ,4.88 ,4.00 ,5.00 ,5.00 ,4.63 ,4.75 
8867,2014/5/26,2022/3/26,4.92 ,4.92 ,4.92 ,4.96 ,5.00 ,4.96 ,4.83 
8868,2022/7/17,2022/8/31,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.80 
8869,2018/12/21,2022/8/13,4.55 ,4.91 ,4.82 ,4.91 ,4.55 ,4.55 ,4.45 
8870,2016/12/31,2017/4/17,5.00 ,5.00 ,4.75 ,5.00 ,5.00 ,5.00 ,4.75 
8871,2021/2/8,2022/8/24,4.84 ,4.74 ,4.83 ,4.90 ,4.86 ,4.93 ,4.85 
8872,2021/7/26,2022/8/31,4.68 ,4.86 ,4.68 ,4.75 ,4.57 ,4.20 ,4.52 
8873,2021/12/9,2022/8/19,4.67 ,4.33 ,4.00 ,5.00 ,4.33 ,5.00 ,4.33 
8874,2015/10/29,2017/1/14,4.00 ,4.40 ,3.40 ,5.00 ,4.60 ,4.20 ,4.20 
8875,2022/8/28,2022/8/28,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8876,2022/4/30,2022/9/5,4.14 ,4.43 ,3.71 ,4.79 ,4.50 ,4.79 ,4.29 
8877,2017/3/6,2022/8/30,4.66 ,4.75 ,4.56 ,4.89 ,4.80 ,4.53 ,4.66 
8878,2015/8/13,2020/1/1,4.93 ,4.91 ,4.89 ,5.00 ,4.96 ,4.88 ,4.90 
8879,2022/6/11,2022/9/5,5.00 ,4.80 ,5.00 ,5.00 ,5.00 ,5.00 ,4.80 
8880,2016/11/11,2022/1/31,4.25 ,4.13 ,4.13 ,4.88 ,4.63 ,5.00 ,4.00 
8881,2022/4/13,2022/8/13,4.94 ,4.88 ,4.81 ,5.00 ,5.00 ,4.88 ,4.94 
8882,2019/6/16,2019/9/8,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8883,2019/12/6,2022/7/30,4.31 ,4.52 ,4.17 ,4.35 ,4.51 ,4.49 ,4.31 
8884,2016/5/17,2022/7/30,4.99 ,4.99 ,4.98 ,5.00 ,4.99 ,5.00 ,4.93 
8885,2020/1/12,2020/2/23,4.60 ,3.80 ,4.80 ,4.40 ,4.80 ,4.60 ,4.60 
8886,,,,,,,,,
8887,2015/8/28,2015/9/7,4.50 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8888,2016/6/12,2017/1/1,4.62 ,4.50 ,4.42 ,4.83 ,4.58 ,4.75 ,4.42 
8889,2018/1/2,2018/11/5,4.00 ,3.75 ,4.00 ,4.00 ,4.00 ,3.75 ,3.75 
8890,2019/7/26,2022/9/3,4.88 ,4.89 ,4.86 ,4.88 ,4.91 ,4.77 ,4.82 
8891,2016/12/13,2021/7/7,4.86 ,4.90 ,4.93 ,4.82 ,4.85 ,4.81 ,4.77 
8892,2021/10/15,2021/12/18,5.00 ,4.67 ,4.67 ,5.00 ,5.00 ,4.33 ,4.33 
8893,2017/12/12,2018/1/14,4.75 ,5.00 ,4.50 ,4.50 ,4.50 ,5.00 ,5.00 
8894,2022/4/13,2022/9/3,4.67 ,4.88 ,4.79 ,4.83 ,4.92 ,4.58 ,4.88 
8895,2016/8/6,2019/3/9,4.89 ,5.00 ,5.00 ,5.00 ,5.00 ,4.89 ,4.89 
8896,2019/7/28,2022/9/3,4.81 ,4.90 ,4.72 ,4.93 ,4.99 ,4.82 ,4.84 
8897,,,,,,,,,
8898,2022/9/3,2022/9/3,4.00 ,5.00 ,4.00 ,5.00 ,5.00 ,5.00 ,4.00 
8899,2018/4/8,2020/1/2,4.56 ,4.64 ,4.16 ,5.00 ,4.88 ,4.68 ,4.60 
8900,2018/4/29,2022/8/17,4.91 ,4.94 ,4.91 ,4.96 ,4.96 ,4.88 ,4.93 
8901,,,,,,,,,
8902,2012/9/24,2022/7/31,4.80 ,4.83 ,4.67 ,5.00 ,5.00 ,4.83 ,4.50 
8903,,,,,,,,,
8904,,,,,,,,,
8905,2014/12/15,2022/8/14,4.86 ,4.86 ,4.44 ,5.00 ,4.92 ,4.92 ,4.89 
8906,2018/10/14,2019/4/29,5.00 ,5.00 ,4.80 ,5.00 ,5.00 ,4.40 ,4.60 
8907,,,,,,,,,
8908,2022/4/14,2022/7/24,4.67 ,4.67 ,4.67 ,4.94 ,4.94 ,4.94 ,4.72 
8909,2021/12/4,2022/8/30,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8910,2016/7/23,2021/6/30,4.67 ,4.73 ,4.49 ,4.74 ,4.81 ,4.96 ,4.61 
8911,2020/11/12,2022/7/17,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8912,2022/6/15,2022/6/15,5.00 ,4.00 ,4.00 ,5.00 ,5.00 ,4.00 ,4.00 
8913,2022/7/24,2022/8/30,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.80 ,5.00 
8914,2020/1/7,2020/1/25,4.50 ,4.50 ,4.00 ,3.50 ,4.50 ,4.50 ,4.50 
8915,2022/8/19,2022/9/4,4.25 ,4.25 ,4.25 ,3.75 ,4.50 ,4.75 ,4.50 
8916,2016/8/14,2018/10/23,4.71 ,4.71 ,4.43 ,5.00 ,5.00 ,4.86 ,4.71 
8917,2019/6/16,2022/9/3,4.47 ,4.54 ,4.42 ,4.58 ,4.32 ,4.46 ,4.33 
8918,2022/4/9,2022/9/5,4.42 ,4.61 ,4.39 ,4.76 ,4.82 ,4.85 ,4.48 
8919,2011/8/9,2022/6/15,4.45 ,4.57 ,4.69 ,4.74 ,4.63 ,4.26 ,4.45 
8920,,,,,,,,,
8921,2022/6/14,2022/9/3,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.90 ,4.90 
8922,2021/9/25,2021/9/25,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8923,2016/4/26,2017/7/1,5.00 ,5.00 ,5.00 ,5.00 ,4.86 ,4.14 ,5.00 
8924,2021/8/30,2022/9/4,5.00 ,4.88 ,5.00 ,4.90 ,5.00 ,4.95 ,4.98 
8925,2019/9/20,2022/8/28,5.00 ,5.00 ,4.97 ,5.00 ,5.00 ,5.00 ,4.94 
8926,2016/9/15,2018/5/16,4.13 ,4.38 ,3.63 ,4.75 ,4.75 ,4.75 ,4.38 
8927,2022/1/10,2022/8/31,4.64 ,4.64 ,4.09 ,4.64 ,4.73 ,3.82 ,4.73 
8928,2020/7/24,2022/8/5,4.56 ,4.70 ,4.67 ,4.74 ,4.72 ,4.87 ,4.38 
8929,2016/10/29,2020/1/1,4.83 ,4.83 ,4.67 ,5.00 ,5.00 ,4.83 ,4.67 
8930,2021/5/4,2022/9/5,4.85 ,4.83 ,4.94 ,4.93 ,4.90 ,4.90 ,4.82 
8931,2021/5/8,2022/9/6,4.59 ,4.81 ,4.85 ,4.89 ,4.70 ,4.00 ,4.30 
8932,2018/7/8,2022/7/19,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.75 
8933,2018/12/1,2020/3/13,4.54 ,4.75 ,4.07 ,4.93 ,4.96 ,4.93 ,4.64 
8934,2016/9/7,2016/9/7,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8935,2014/11/5,2022/8/29,4.92 ,4.85 ,4.92 ,4.95 ,4.95 ,4.95 ,4.73 
8936,2015/5/26,2022/5/27,4.93 ,4.93 ,5.00 ,4.87 ,4.93 ,5.00 ,5.00 
8937,2022/5/19,2022/8/29,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8938,2016/5/4,2016/5/4,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8939,,,,,,,,,
8940,2017/5/26,2017/8/23,4.60 ,4.60 ,4.40 ,4.20 ,5.00 ,5.00 ,4.20 
8941,2014/9/2,2019/9/23,4.50 ,5.00 ,5.00 ,5.00 ,5.00 ,4.00 ,4.50 
8942,2021/4/10,2022/8/15,4.78 ,4.89 ,4.56 ,5.00 ,5.00 ,5.00 ,4.44 
8943,2019/12/8,2020/1/1,4.25 ,4.50 ,4.00 ,4.75 ,5.00 ,4.25 ,4.75 
8944,2018/1/2,2022/8/29,4.70 ,4.76 ,4.82 ,4.85 ,4.85 ,4.58 ,4.67 
8945,2018/11/26,2019/5/31,5.00 ,5.00 ,4.80 ,5.00 ,5.00 ,4.80 ,4.60 
8946,2022/7/31,2022/7/31,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8947,2022/7/28,2022/7/28,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8948,2021/11/14,2022/9/4,4.56 ,4.94 ,4.16 ,5.00 ,4.94 ,4.69 ,4.69 
8949,2022/2/14,2022/9/3,4.70 ,4.73 ,4.77 ,4.50 ,4.80 ,4.67 ,4.63 
8950,2017/7/2,2017/7/16,4.50 ,5.00 ,5.00 ,5.00 ,4.00 ,5.00 ,5.00 
8951,2021/11/6,2022/8/9,4.87 ,4.96 ,5.00 ,5.00 ,5.00 ,4.83 ,4.78 
8952,2020/11/3,2022/8/26,4.88 ,4.96 ,4.80 ,4.96 ,5.00 ,4.88 ,4.76 
8953,2019/12/8,2022/7/1,4.80 ,4.90 ,4.70 ,4.90 ,4.90 ,5.00 ,4.70 
8954,2022/1/16,2022/8/21,4.86 ,4.93 ,4.82 ,4.93 ,4.93 ,4.68 ,4.86 
8955,2017/8/18,2017/8/18,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8956,2016/10/3,2020/12/1,5.00 ,4.95 ,4.71 ,5.00 ,4.90 ,4.86 ,4.90 
8957,2017/7/31,2019/10/10,5.00 ,4.50 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8958,,,,,,,,,
8959,2019/11/3,2019/11/3,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8960,2021/5/23,2022/7/21,4.67 ,4.44 ,4.56 ,4.78 ,4.94 ,4.72 ,4.50 
8961,2015/11/8,2015/11/8,3.00 ,5.00 ,1.00 ,5.00 ,5.00 ,4.00 ,3.00 
8962,2018/12/19,2019/1/1,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8963,2022/9/4,2022/9/4,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
8964,2017/4/30,2022/7/23,4.75 ,4.83 ,4.58 ,4.92 ,4.92 ,4.58 ,4.75 
8965,2021/12/29,2022/7/20,4.17 ,4.17 ,4.33 ,4.33 ,4.33 ,3.83 ,4.33 
8966,2022/2/13,2022/2/21,5.00 ,5.00 ,5.00 ,4.50 ,5.00 ,5.00 ,5.00 
8967,2018/11/24,2020/1/5,5.00 ,4.83 ,4.58 ,5.00 ,5.00 ,4.83 ,4.67 
8968,2019/5/11,2019/5/31,4.89 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.89 
8969,,,,,,,,,
8970,2018/5/30,2020/12/6,4.74 ,4.89 ,4.85 ,4.81 ,4.76 ,4.80 ,4.76 
8971,2019/9/25,2022/5/1,4.42 ,4.65 ,4.65 ,4.38 ,4.38 ,4.46 ,4.46 
8972,2022/5/1,2022/6/30,5.00 ,5.00 ,5.00 ,5.00 ,4.67 ,5.00 ,5.00 
8973,2019/10/16,2020/1/2,4.80 ,5.00 ,5.00 ,4.80 ,5.00 ,4.60 ,4.40 
