id,name,neighbourhood,building,street,zipcode,phone
9537,LEE'S RESTAURANT,BROOKLYN,1546,MYRTLE AVE,11237,7183660114
9538,THE STOREHOUSE,MANHATTAN,69,WEST 23 STREET,10010,2122438898
9539,PINO'S PIZZA,STATEN ISLAND,275,PORT RICHMOND AVENUE,10302,7188765100
9540,GRAND CENTRAL STAR CAFE,MANHATTAN,463,LEXINGTON AVENUE,10017,2128678383
9541,DI DI,STATEN ISLAND,183,PORT RICHMOND AVE,10302,7188150822
9542,TROPICAL PARADISE RESTAURANT AND BAKERY,BROOKLYN,888,UTICA AVE,11203,7186293500
9543,AJISEN RAMEN,MANHATTAN,14,MOTT STREET,10013,2122679680
9544,DUNKIN' DONUTS,QUEENS,11602,METROPOLITAN AVENUE,11418,7184418006
9545,LAVAZZA ESPRESSO BAR,QUEENS,0,JFK INTERNATIONAL AIRPORT,11430,7187511634
9546,JAX INN DINER,QUEENS,7212,NORTHERN BLVD,11372,7184761240
9547,EL NUEVO CARIDAD RESTAURANT,MANHATTAN,225759,2ND AVE,10029,2128608187
9548,LENNY'S PIZZERIA,QUEENS,16402,CROSSBAY BOULEVARD,11414,7187383500
9549,ARLENE'S GROCERY,MANHATTAN,95,STANTON STREET,10002,2123581633
9550,TEQUILITAS INC,BROOKLYN,7210,NEW UTRECHT AVE,11228,3479151333
9551,VIDA SALUDABLE MARIA,BRONX,1740,HOLLAND AVE,10462,6469385564
9552,CAFFE BENE,MANHATTAN,596,3RD AVE,10016,6468959397
9553,TRINI ROTI HOUSE AND BAKERY,BROOKLYN,1065,RUTLAND ROAD,11212,7187715041
9554,MCDONALD'S,BRONX,372,EAST FORDHAM ROAD,10458,7189334279
9555,CAPPUCCINO CAFE,BROOKLYN,7721,3 AVENUE,11209,7182388700
9556,LENNY'S PIZZERIA,QUEENS,16402,CROSSBAY BOULEVARD,11414,7187383500
9557,SOUTHGATE RESTAURANT/JW MARRIOT ESSEX HOUSE,MANHATTAN,160,CENTRAL PARK SOUTH,10019,2124845100
9558,CHERRY VALLEY DELI,QUEENS,1229,150TH ST,11357,7187671937
9559,THE SPOT CAFE/KOOFO,MANHATTAN,67,WEST   23 STREET,10010,2129242654
9560,TRIONA'S,MANHATTAN,237,SULLIVAN STREET,10012,2129825222
9561,GLENDALE DINER,QUEENS,7108,MYRTLE AVENUE,11385,7183668846
9562,RIBALTA,MANHATTAN,48,EAST   12 STREET,10003,2127777781
9563,JOHAL DELI,MANHATTAN,945,COLUMBUS AVE,10025,2122222636
9564,BANI RESTAURANT,BRONX,1430,WATSON AVE,10472,9177377300
9565,J R SUSHI,MANHATTAN,86A,W BROADWAY,10007,9178688688
9566,JAHN'S RESTAURANT,QUEENS,8104,37 AVENUE,11372,7186510700
9567,FINEST DUMPLING RESTAURANT,MANHATTAN,25 B,HENRY STREET,10002,2126088962
9568,CORCHO WINE ROOM,MANHATTAN,227,DYCKMAN STREET,10034,2122033371
9569,KING HING RESTAURANT,BRONX,3227,WESTCHESTER AVENUE,10461,7182397723
9570,M GREENPOINT,BROOKLYN,732,MANHATTAN AVE,11222,7183838889
9571,SUBWAY,QUEENS,4343,91ST PL,11373,9178326932
9572,ROCKY'S PIZZERIA & RESTAURANT II,MANHATTAN,607,2 AVENUE,10016,2126834151
9573,EL NUEVO VALLE #2 RESTAURANT LECHONERA,BRONX,855,EAST  180 STREET,10460,7182209591
9574,FRIED DUMPLING JIE JIE SHENG,QUEENS,4004,UNION STREET,11354,7189393489
9575,M SHANGHAI,BROOKLYN,292,GRAND ST,11211,7183849300
9576,GRANDMA'S DIM SUM,QUEENS,4024,COLLEGE POINT BLVD,11354,7188883326
9577,BENITO ONE,MANHATTAN,174,MULBERRY STREET,10013,2122269171
9578,ANATOLIA MEDITERRANEAN CUISINE,MANHATTAN,401,EAST   62 STREET,10065,2122237500
9579,KEFI,MANHATTAN,505,COLUMBUS AVE,10024,9173095662
9580,MR. Q'S,BRONX,2115,WILLIAMSBRIDGE RD,10461,7188232424
9581,NEBRASKA STEAKHOUSE,MANHATTAN,15,STONE STREET,10004,2129520620
9582,KENNEDY'S CHICKEN & SANDWICHES,BRONX,4180,WHITE PLAINS ROAD,10466,3478436001
9583,BASERA RESTAURANT,QUEENS,7414,37TH RD,11372,7184242014
9584,BETTOLA,MANHATTAN,412,AMSTERDAM AVENUE,10024,2127871660
9585,JC TASTES,QUEENS,9718A,63RD RD,11374,7182753007
9586,KISMAT INDIAN CUISINE,MANHATTAN,603,FORT WASHINGTON AVENUE,10040,2127958633
9587,LAND & SEA RESTAURANT,BRONX,5535,BROADWAY,10463,7185433440
9588,JUVENTUD SALUD Y VIDA (HEBALIFE),QUEENS,4503,47TH AVE,11377,3478063727
9589,TRE GIOVANI PIZZA & PASTA,MANHATTAN,548,LA GUARDIA PLACE,10012,2124757420
9590,NEW ONE CHINESE RESTAURANT,BROOKLYN,6320,11TH AVE,11219,7184918888
9591,MCDONALD'S,QUEENS,7519,ROOSEVELT AVE,11372,7184244903
9592,G's RESTAURANT & BAR,QUEENS,13920,243RD ST,11422,3478948577
9593,BOOTS AND SADDLE,MANHATTAN,100A,7TH AVE S,10014,6468924800
9594,PAPA JOHN'S,BROOKLYN,1612,NEPTUNE AVE,11224,7182657272
9595,FOOD LIN,BROOKLYN,399,5 AVENUE,11215,7187681188
9596,MANOR HOUSE RESTAURANT,STATEN ISLAND,917,MANOR ROAD,10314,7186984433
9597,WILLIAMSBURG PIZZA,MANHATTAN,277,BROOME ST,10002,2122264455
9598,DUNKIN' DONUTS,MANHATTAN,75,CHRISTOPHER STREET,10014,2126913138
9599,BRIK BAR LOUNGE & KITCHEN,QUEENS,3216,STEINWAY ST,11103,7182672745
9600,55 THOMAS CAFE,MANHATTAN,55,THOMAS STREET,10013,2128867347
9601,PENN MARKET,MANHATTAN,401,8TH AVE,10001,2122441010
9602,WOODWORK,BROOKLYN,583,VANDERBILT AVENUE,11238,7188575777
9603,BECKETT'S,MANHATTAN,81,PEARL STREET,10004,2122691001
9604,EL AGUILA BAKERY,BROOKLYN,3910,FT HAMILTON PARKWAY,11218,7184379341
9605,LA BOINA ROJA STEAK HOUSE,QUEENS,8022,37 AVENUE,11372,7184246711
9606,PAN FINO,QUEENS,8501,NORTHERN BOULEVARD,11372,7182055596
9607,ASIAN TERRACE RESTAURANT,QUEENS,21133,26 AVENUE,11360,7182295888
9608,GOLDEN PASTRY SHOP,STATEN ISLAND,1,CORSON AVENUE,10301,7187279393
9609,SANTA CLARITA RESTAURANT,BRONX,237,WILLIS AVENUE,10454,7182929399
9610,TOM'S RESTAURANT,BROOKLYN,1229,BOARDWALK,11224,7189424200
9611,TINOS DELICATESSEN,BRONX,2410,ARTHUR AVENUE,10458,7187339879
9612,LAO DONG BEI RESTAURANT,QUEENS,4409,KISSENA BOULEVARD,11355,7185394100
9613,BISTECCA FIORENTINA STEAK,MANHATTAN,317,WEST 46 STREET,10036,2122583232
9614,YONAH SHIMMELS KNISHES,MANHATTAN,137,EAST HOUSTON STREET,10002,2124772858
9615,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515
9616,SANFORDS RESTAURANT,QUEENS,3013,BROADWAY,11106,7189329569
9617,THE HIDEOUT,BROOKLYN,8415,5TH AVE,11209,7188364314
9618,COLD CUT CITY BUNNY DELI 2,BRONX,228,W 231ST ST,10463,7185432533
9619,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,BROOKLYN,1655,PITKIN AVENUE,11212,7183427576
9620,YOGURT LA CREPE,QUEENS,2902,DITMARS BLVD,11105,9178326930
9621,MI CASA BAKERY,BRONX,18,EAST  200 STREET,10468,7187337895
9622,BREADS BAKERY,MANHATTAN,41,W 40TH ST,10018,2126971463
9623,HOLY SCHNITZEL,STATEN ISLAND,438,NOME AVENUE,10314,7187614659
9624,PROMDI,QUEENS,6916,ROOSEVELT AVE,11377,7184241190
9625,PORT ROYAL JAMAICAN RESTAURANT,QUEENS,11307,SUTPHIN BOULEVARD,11435,7183236611
9626,CAFFEINE FIX CAFE,QUEENS,14940,41 AVENUE,11355,7183533437
9627,TEE DEE'S TAVERN,QUEENS,6431,COOPER AVENUE,11385,7188218229
9628,CALEDONIA,MANHATTAN,424,AMSTERDAM AVE,10024,9173882342
9629,LOLITAS KITCHEN & BURGER HOUSE,MANHATTAN,1364,LEXINGTON AVE,10128,2127225055
9630,BELMORA PIZZA & RESTAURANT,MANHATTAN,139,EAST   57 STREET,10022,2129352080
9631,SUSHI KATSUEI,BROOKLYN,210,7TH AVE,11215,7187885338
9632,TRADING POST,MANHATTAN,170,JOHN STREET,10038,6463703337
9633,ROMEO'S PIZZERIA,STATEN ISLAND,34,JEFFERSON BLVD,10312,7183563300
9634,HALE & HEARTY SOUP,MANHATTAN,30,ROCKEFELLER PLAZA,10112,2122652117
9635,GOLDEN DRAGON RESTAURANT,BROOKLYN,4413,NEW UTRECHT AVE,11219,7188714753
9636,DEAN & DELUCA,MANHATTAN,156,WEST   56 STREET,10019,2125862970
9637,MASALA CLUB,MANHATTAN,254,W 108TH ST,10025,2127497800
9638,NEW PHOENIX,STATEN ISLAND,480,TARGEE STREET,10304,7188180105
9639,ROSELLA'S PIZZERIA,MANHATTAN,164,WILLIAM STREET,10038,2126128260
9640,UMA TEMAKERIA,MANHATTAN,261,CANAL ST,10013,2123437986
9641,ENERGY FUEL,BROOKLYN,9522,4TH AVE,11209,7184918686
9642,BANC CAFE,MANHATTAN,431,3 AVENUE,10016,2122520146
9643,YONAH SHIMMELS KNISHES,MANHATTAN,137,EAST HOUSTON STREET,10002,2124772858
9644,CABO RESTAURANT,BRONX,3764,E TREMONT AVE,10465,7188630099
9645,Tum & Yum,MANHATTAN,917,COLUMBUS AVE,10025,2122221998
9646,BLT STEAK,MANHATTAN,106,EAST 57 STREET,10022,2127527470
9647,EARTH CAFE,MANHATTAN,2580,BROADWAY,10025,6469645167
9648,KRAVE IT,QUEENS,4015,BELL BLVD,11361,3478368713
9649,NEW JADE SEA,QUEENS,3514,BELL BLVD,11361,7182245300
9650,THE ROYAL MUNKEY,MANHATTAN,438,2ND AVE,10010,6468632249
9651,L & K JAMAICAN RESTAURANT,QUEENS,17206,LINDEN BOULEVARD,11434,7182061061
9652,FERRARA'S,MANHATTAN,195,GRAND STREET,10013,2122266150
9653,JOHN'S FRIED CHICKEN,BRONX,5225,BROADWAY,10463,6464914042
9654,ABACE SUSHI,MANHATTAN,695,9TH AVE,10036,2129771777
9655,CHEZ ALEX,BROOKLYN,72,RALPH AVE,11221,7184844077
9656,MARCELLA'S PIZZERIA & CATERING,QUEENS,25921,UNION TURNPIKE,11004,7189621220
9657,KETSIE GROCERY,BRONX,865-869,E 149TH ST,10455,7187426755
9658,OAXAQUITA BELLA RESTAURANT AND BAKERY,QUEENS,9006,JAMAICA AVE,11421,7188058000
9659,KUMO JAPANESE RESTAURANT,QUEENS,3718,DITMARS BLVD,11105,7182788808
9660,SUBWAY,MANHATTAN,37,7 AVENUE,10011,2126912929
9661,ONEGIN,MANHATTAN,391,AVENUE OF THE AMERICAS,10014,2129248001
9662,NEW YORK UNIVERSITY - LAW SCHOOL CAFE,MANHATTAN,245,SULLIVAN STREET,10012,2129986045
9663,FRIENDS SPORTS BAR,BRONX,1448,OLMSTEAD AVENUE,10462,3478515788
9664,KRUST PIZZA,MANHATTAN,226,E 14TH ST,10003,2125108869
9665,LOVING HUT,BROOKLYN,76,BUSHWICK AVE,11211,7183887567
9666,ORIGINAL VEGETARIAN RESTAURANT,BROOKLYN,752,NOSTRAND AVENUE,11216,7187786660
9667,BABA COOL,BROOKLYN,64,LAFAYETTE AVE,11217,3476892344
9668,TWIN DONUT PLUS,BRONX,3396,JEROME AVE,10467,9147797100
9669,GOOD JOY,BROOKLYN,216,DEKALB AVE,11205,7188588899
9670,FORTUNATO BROS CAFE & BAKERY,BROOKLYN,289,MANHATTAN AVENUE,11211,7183872281
9671,J & J RESTAURANT & CUCHIFRITOS,BRONX,718,EAST TREMONT AVENUE,10457,7185833333
9672,JESSI 'S COFFEE SHOP,BROOKLYN,223,BUSHWICK AVENUE,11206,7183863931
9673,LIC MARKET,QUEENS,2152,44 DRIVE,11101,7183610013
9674,PANINI GRILL,STATEN ISLAND,538,FOREST AVE,10310,7189812999
9675,THE DUCK,MANHATTAN,2171,2 AVENUE,10029,2128313464
9676,BARRE CAFE AT STEPS,MANHATTAN,2121,BROADWAY,10023,2128742410
9677,BAI DAR CAFE,BROOKLYN,6810,3RD AVE,11220,9176851431
9678,BEIJA-FLOR,QUEENS,3802,29TH ST,11101,7186062468
9679,HILTON NEW  YORK HILTON BANQUET HALL,MANHATTAN,1335,AVENUE OF THE AMERICAS,10019,2125867000
9680,PANDA CAFE,QUEENS,2722,30TH AVE,11102,7183950843
9681,LADUREE PARIS,MANHATTAN,864,MADISON AVE,10021,6465583157
9682,VANILLA CAFE,QUEENS,13520,ROOSEVELT AVE,11354,7187622888
9683,UNCLE LOUIE G_x001A_S ITALIAN ICES & ICE CREAM,BROOKLYN,8702,3 AVENUE,11209,7188334237
9684,MAMA LUPE RESTAURANT,QUEENS,4219,102ND ST,11368,7186391495
9685,CHECKERS,BROOKLYN,1233,SURF AVE,11224,3477028064
9686,REGGAE SUN DELIGHTS NATURAL JUICE BAR,MANHATTAN,227229,WEST 145 STREET,10039,3474726265
9687,GUAN DONG YI JIA,QUEENS,4609,KISSENA BOULEVARD,11355,9172852052
9688,NEW DYKER RESTAURANT,BROOKLYN,8505,18 AVENUE,11214,7182341435
9689,THE BURGER GARAGE,QUEENS,2536,JACKSON AVENUE,11101,7183920424
9690,CHEZ OSKAR,BROOKLYN,373,DECATUR ST,11233,9179304302
9691,NAMUDOL,QUEENS,2902,UNION STREET,11354,7189614742
9692,RANCHO ESTRELLA RESTAURANT,BRONX,621,EAST  187 STREET,10458,3472716978
9693,Cafe Monk,QUEENS,6867,FRESH POND RD,11385,3476368932
9694,DUNKIN' DONUTS,BROOKLYN,640,SOUTH CONDUIT BOULEVARD,11208,3478733086
9695,BARRANQUILLA BAKERY & RESTAURANT,QUEENS,3448,JUNCTION BOULEVARD,11372,7184781888
9696,169 BAR,MANHATTAN,169,EAST BROADWAY,10002,9175772077
9697,NEW HOT WOK,BROOKLYN,4912,AVENUE K,11234,7182510355
9698,SORRENTO'S PIZZERIA,BRONX,2004,WILLIAMSBRIDGE ROAD,10461,7188287810
9699,JM COFFEE SHOP & BAKERY,QUEENS,171-06,JAMAICA AVE,11432,7187396313
9700,EL VAQUERO BARRAS,BRONX,2649,WEBSTER AVENUE,10458,7183295650
9701,MAD HATTER SALOON,MANHATTAN,360,3 AVENUE,10016,2126962122
9702,PAPA JOHN'S,BROOKLYN,215,WINTHROP STREET,11225,7187747272
9703,IL BRIGANTE,MANHATTAN,214,FRONT STREET,10038,2122850222
9704,LAS PANTERAS NEGRAS RESTAURANT,MANHATTAN,2130,2 AVENUE,10029,9174927730
9705,BUREK'S PIZZA,QUEENS,6855,FOREST AVENUE,11385,7189714453
9706,DA MARCELLA,MANHATTAN,142,W HOUSTON ST,10012,6465599192
9707,KATE'S CORNER CAFE,QUEENS,4125,20TH AVE,11105,7189562929
9708,Wing Luck Restaurant,BROOKLYN,252,LIVONIA AVENUE,11212,7183852100
9709,DIRTY PIERRES BISTRO,QUEENS,13,STATION SQUARE,11375,7188309698
9710,EGGERS ICE CREAM PARLOR,STATEN ISLAND,6319,AMBOY RD,10309,7186059335
9711,CHAVELA'S,BROOKLYN,736,FRANKLIN AVENUE,11238,7184843386
9712,CHAWLAS,QUEENS,13119,ROCKAWAY BLVD,11420,7188801766
9713,THE PEARL ROOM,BROOKLYN,8518,3RD AVE,11209,7188336666
9714,BISTRO MARKETPLACE,MANHATTAN,125,PARK AVENUE,10017,2126613330
9715,"DUNKIN' DONUTS, BASKIN ROBBINS",BROOKLYN,18151817,AVENUE U,11229,7183367414
9716,DAI HING RESTAURANT,QUEENS,8785,SUTPHIN BLVD,11435,7185237656
9717,KANG SUH KOREAN RESTAURANT,MANHATTAN,1250,BROADWAY,10001,2125646845
9718,BROOKLYN JUICE BAR,BROOKLYN,1540,VAN SICLEN AVE,11239,3472401555
9719,CHEUNG HING KITCHEN,QUEENS,19914,HOLLIS AVENUE,11412,7184651388
9720,XELA JU RESTAURANT,QUEENS,8830,PARSONS BOULEVARD,11432,7186573366
9721,CELIA'S RESTAURANT,BRONX,138,W FORDHAM RD,10468,7186180218
9722,BERKLI PARC CAFE,MANHATTAN,61,DELANCEY STREET,10002,2129662737
9723,MEATBALL OBSESSION,MANHATTAN,510,AVENUE OF THE AMERICAS,10011,2122608646
9724,WAN CHAI SEAFOOD RESTAURANT,QUEENS,13511,40TH RD,11354,7188887770
9725,AVENUE CAFE,BROOKLYN,419,BEDFORD AVENUE,11211,7183846956
9726,NELLY'S CAKES & PARTY SUPPLIES,BROOKLYN,597,NEW LOTS AVE,11207,7182726633
9727,THE CIVIL SERVICE CAFE,BROOKLYN,279,NOSTRAND AVE,11216,7184843366
9728,OH TAISHO,MANHATTAN,9,ST MARKS PLACE,10003,2126731300
9729,THE PROPER CAFE,QUEENS,21701,LINDEN BOULEVARD,11411,7183412233
9730,DIRTY BIRD TO-GO,MANHATTAN,204,WEST   14 STREET,10011,2126204836
9731,ESSEN,MANHATTAN,519,8TH AVE,10018,2122901515
9732,KENEDY FRIED CHICKEN,MANHATTAN,2100,2ND AVE,10029,6466785593
9733,CJ's Jamaican Restaurant & Bakery No 3,QUEENS,247-12-14,S CONDUIT AVE,11422,7187122273
9734,SERAFINA,MANHATTAN,2178,BROADWAY,10024,2125950092
9735,DAVE & BUSTER'S,MANHATTAN,234,WEST   42 STREET,10036,6464952015
9736,FAMOUS FAMIGLIA PIZZA,MANHATTAN,1248,LEXINGTON AVE,10028,2127377777
9737,AMERICA GOURMET FOOD,MANHATTAN,831,6 AVENUE,10001,2128689790
9738,RAZOR BAR,MANHATTAN,2254,5TH AVE,10037,6467264933
9739,ISLAND TASTE RESTAURANT,BRONX,4643,WHITE PLAINS ROAD,10470,7185472015
9740,FEITENG CHINESE TAKE OUT KITCHEN,BROOKLYN,64,LORRAINE STREET,11231,7189359110
9741,EL VALLE COCINA RESTAURANT,BRONX,3535,JEROME AVENUE,10467,3479479344
9742,PEPERONCINO,BROOKLYN,72,5 AVENUE,11217,7186384760
9743,HAKATA TON TON,MANHATTAN,61,GROVE STREET,10014,2122423699
9744,FARRELLS,BROOKLYN,215,PROSPECT PARK WEST,11215,7187888779
9745,MORNING GLORY BAKERY,QUEENS,9305A,63RD DR,11374,7188300888
9746,ROCCO'S PIZZERIA,BROOKLYN,7818,5 AVENUE,11209,7182387658
9747,FOO KEE SEAFOOD RESTAURANT,QUEENS,13614,38 AVENUE,11354,7183580666
9748,WAH YONG KITCHEN,BRONX,112,W 168TH ST,10452,7189921110
9749,FRIEND'S PIZZA CAFE,BROOKLYN,487,7 AVENUE,11215,7188400672
9750,BAGELS & CO,QUEENS,18802,UNION TURNPIKE,11366,7182177755
9751,PLAZA LOUNGE,QUEENS,2920,30 AVENUE,11102,7187262447
9752,KARCZMA,BROOKLYN,136,GREENPOINT AVENUE,11222,7183491744
9753,L'UNIQUE BAR & RESTAURANT,BROOKLYN,1773,NOSTRAND AVE,11226,3474258686
9754,CAFE BONJOUR DELI & PIZZA,MANHATTAN,18,WEST 38 STREET,10018,2125757070
9755,ZHOU'S YUMMY RESTAURANT,QUEENS,4117,UNION STREET,11355,3477324081
9756,THE LOCAL,QUEENS,44605,44TH AVENUE,11101,3477385251
9757,FRANK'S PIZZA,BRONX,4106,EAST TREMONT AVENUE,10465,7188248070
9758,SHILLA KOREAN BARBECUE HOUSE,MANHATTAN,37,WEST   32 STREET,10001,2129671880
9759,PELHAM BAY DINER,BRONX,1920,EAST GUN HILL ROAD,10469,7183792123
9760,GLORIA'S NEXT GENERATION,BROOKLYN,987,NOSTRAND AVENUE,11225,7187784852
9761,PEAK THAI,MANHATTAN,301,E 49TH ST,10017,6464541333
9762,FLOR DE MAYO RESTAURANT,MANHATTAN,2651,BROADWAY,10025,2126635520
9763,TOM'S RESTAURANT,MANHATTAN,2880,BROADWAY,10025,2128646137
9764,TRIBECA ROOFTOP (10 DESBROSSES STREET),MANHATTAN,480,CANAL STREET,10013,2126252600
9765,BLACK MARKET,MANHATTAN,110,AVENUE A,10009,2126149798
9766,PIZZA GYRO GRILL,BROOKLYN,1620,AVENUE M,11230,7186765006
9767,PICKLES & OLIVES,BROOKLYN,5601,2ND AVE,11220,7184920700
9768,LENNY'S PIZZERIA,QUEENS,16402,CROSSBAY BOULEVARD,11414,7187383500
9769,TOTA'S,BROOKLYN,244,UTICA AVENUE,11213,7187735109
9770,LITTLE BROWN JUG,QUEENS,12402,JAMAICA AVENUE,11418,7188469609
9771,4618 BAKERY,BROOKLYN,4618,8 AVENUE,11220,7184384820
9772,YI MIN KITCHEN,BROOKLYN,3821,FT HAMILTON PARKWAY,11218,7186336723
9773,CORNER GRIND,BROOKLYN,1183,BEDFORD AVE,11216,7186365600
9774,JOYA HALL,QUEENS,63108,WOODHAVEN BLVD,11374,7189976462
9775,STARBUCKS,MANHATTAN,655,WEST   34 STREET,10001,2122162404
9776,KIM'S ISLAND CHINESE RESTAURANT,STATEN ISLAND,175,MAIN STREET,10307,7183565168
9777,VILLAGE MARIA PIZZA II,STATEN ISLAND,768,MANOR ROAD,10314,7183701818
9778,MR WISH,QUEENS,8062,LEFFERTS BLVD,11361,3477674344
9779,THE QUAYS,QUEENS,4502,30 AVENUE,11103,7182048435
9780,BOMBAY DELI PIZZA & TANDOORI RESTAURANT,MANHATTAN,367,WEST   36 STREET,10018,2125641880
9781,CAFE CHAMPIGNON,MANHATTAN,200,7 AVENUE,10011,2123664410
9782,BLUE BAY RESTAURANT,BRONX,3533,JOHNSON AVENUE,10463,7188846476
9783,NEW H.K. TEA AND SUSHI,BROOKLYN,2033,86 STREET,11214,7182657800
9784,LA MESITA,BROOKLYN,1513,MYRTLE AVE,11237,7183668700
9785,CORNER FOOD,QUEENS,13524,40TH RD,11354,7188866628
9786,SUN HOUSE CAFE,BROOKLYN,4017,7TH AVE,11232,7186878539
9787,T.G.I. FRIDAY'S,BROOKLYN,2761,PLUMB    2 STREET,11235,7189345700
9788,FAMOUS FAMIGLIA,MANHATTAN,734,AMSTERDAM AVENUE,10025,2128647193
9789,PHO THANH HOAI 1,MANHATTAN,73,MULBERRY ST,10013,2122338988
9790,TRATTORIA LUCIA,QUEENS,24763,JAMAICA AVENUE,11426,7183432185
9791,EL DESPERTAR MARLENE,BRONX,849,PROSPECT AVENUE,10459,7188930324
9792,RIZZO'S FINE PIZZA,QUEENS,3013,STEINWAY STREET,11103,7187219862
9793,SUBWAY,QUEENS,2534,JACKSON AVE,11101,7184721010
9794,MUSIC HALL OF WILLIAMSBURG,BROOKLYN,66,NORTH    6 STREET,11249,7184865400
9795,MINI PICANTERIA EL GUAYAQUILENO,QUEENS,3317,JUNCTION BLVD,11372,9292963578
9796,BENE PIZZERIA & RESTAURANT,BROOKLYN,157,PROSPECT PARK SW,11218,7186860046
9797,NUEVA VILLA CHINA RESTAURANT,QUEENS,3910,103 STREET,11368,7184761527
9798,OLD TBILISI,MANHATTAN,174,BLEECKER ST,10012,2124706064
9799,CHOCK FULL O' NUTS,BROOKLYN,1611,AVENUE M,11230,7183396164
9800,FLAVA II,BROOKLYN,334,NEW LOTS AVENUE,11207,7186490016
9801,THE BKLYN JUICE BAR,BROOKLYN,2873,ATLANTIC AVE,11207,7182770400
9802,CROWN DINER,BRONX,79,EAST  161 STREET,10451,7185380309
9803,FONDA,MANHATTAN,40,AVENUE B,10009,2126774096
9804,FAMOUS BAGEL BUFFET,MANHATTAN,510,6 AVENUE,10011,2129248911
9805,PIEKIELKO GRILL BAR,QUEENS,6236,FOREST AVENUE,11385,7183666656
9806,BEST COFFEE SHOP,BROOKLYN,4410,FT HAMILTON PARKWAY,11219,7184351014
9807,FRESH PICK,QUEENS,2506,QUEENS PLZ S,11101,7187291454
9808,,QUEENS,16118,NORTHERN BLVD,11358,7183218178
9809,LAS PALMAS BAKERY,BRONX,2269,JEROME AVENUE,10453,3472698022
9810,COCO FRESH TEA & JUICE,MANHATTAN,459,LEXINGTON AVENUE,10017,2125188808
9811,RIAZOR BLUE TAPAS BAR,QUEENS,8905,NORTHERN BOULEVARD,11372,7184248464
9812,MCDERMOTT'S PUB,BRONX,2634,EAST TREMONT AVENUE,10461,7184924490
9813,INSA,BROOKLYN,328,DOUGLASS ST,11217,7188552620
9814,ARHARN THAI CUISINE,QUEENS,3205,36 AVENUE,11106,7187285563
9815,PICCOLI,BROOKLYN,157,PROSPECT PARK SOUTH WEST,11218,7187880006
9816,TAQUERIA IZUCAR,BROOKLYN,1503,MYRTLE AVENUE,11237,7184560569
9817,BAGEL WORKS,MANHATTAN,1229,FIRST AVENUE,10065,2127446444
9818,DIDI WORLD FAMOUS FOOD,BROOKLYN,2972,AVENUE U,11229,7183680180
9819,KENNEDY FRIED CHICKEN,BROOKLYN,2788,FULTON STREET,11207,7182351283
9820,KNAPP STREET BAGEL CAFE,BROOKLYN,2145,KNAPP ST,11229,7189431525
9821,KING'S WOK,BROOKLYN,6179,STRICKLAND AVE,11234,7182415261
9822,SPAIN RESTAURANT & BAR,MANHATTAN,113,WEST   13 STREET,10011,2129299580
9823,MAHARLIKA,MANHATTAN,111,FIRST AVE,10003,6463927880
9824,YOLANDA PIZZERIA RESTAURANT,BRONX,292,EAST  149 STREET,10451,7189932709
9825,SUBWAY,STATEN ISLAND,1650,RICHMOND AVENUE,10314,7184775559
9826,THAI ROCK,QUEENS,375,BEACH   92 STREET,11693,7189455111
9827,WOOLWORTH TOWER KITCHEN,MANHATTAN,233,BROADWAY,10002,2125712930
9828,CHARO RESTAURANT,QUEENS,9809,37 AVENUE,11368,7188984746
9829,JOE'S PIZZA,BRONX,3009A,MIDDLETOWN ROAD,10461,7189313145
9830,CROWN FRIED CHICKEN,BROOKLYN,148,UTICA AVE,11213,9179662500
9831,ISLAND CHATEAU,STATEN ISLAND,900,WEST FINGERBOARD ROAD,10305,7184475882
9832,ROSE BAKERY,MANHATTAN,160,LEXINGTON AVE,10016,6468377754
9833,VIVI BUBBLE TEA,MANHATTAN,2,EAST BROADWAY,10038,6463023458
9834,Spring Hill Hotel,MANHATTAN,25,W 37TH ST,10018,2123912255
9835,NATIVIDAD RESTAURANT,QUEENS,3766,103RD ST,11368,3472040733
9836,,BROOKLYN,2900,BEDFORD AVE,11210,3477437315
9837,ANDY'S CUISINE RESTAURANT,BRONX,1444,WILLIAMSBRIDGE RD,10461,7186841511
9838,CHERI,MANHATTAN,231,MALCOLM X BLVD,10027,2126621266
9839,"1,001 NIGHTS",BROOKLYN,35,NEPTUNE AVENUE,11235,7186461001
9840,"TIM HORTONS, SOUP MAN, TASTI D-LITE",MANHATTAN,1021,6 AVENUE,10018,6468526113
9841,FUSION GRILLS,MANHATTAN,875,3 AVENUE,10022,2123550666
9842,SANTA ANA DELI & GROCERY,BROOKLYN,171,IRVING AVE,11237,7186284691
9843,SHAARE ZION CATERERS,BROOKLYN,2030,OCEAN PKWY,11223,7189754880
9844,SINDBAD,BROOKLYN,7721,5TH AVE,11209,7184915600
9845,SHINJUNG GALBI BBQ KOREAN RESTAURANT,QUEENS,16013,NORTHERN BOULEVARD,11358,7183589292
9846,MCDONALD'S,BROOKLYN,741,GRAND ST,11211,7183025024
9847,VEN SANTA FE,QUEENS,9407,ASTORIA BLVD,11369,7185935454
9848,SZECHUAN KITCHEN,QUEENS,11202,SPRINGFIELD BLVD,11429,7182176118
